STATE_ABBR,AMA_SITE_CODE,AQS_POC,PROGRAM,YEAR,QUARTER,SAMPLE_DATE,SAMPLE_START_TIME,AQS_PARAMETER_CODE,AQS_PARAMETER_NAME,DATA_SOURCE,DURATION_DESC,SAMPLE_VALUE_REPORTED,AQS_UNIT_CODE,UNIT_DESC,SAMPLING_FREQUENCY_CODE,COMMENT,SAMPLE_VALUE_STD_FINAL_UG_M3,SAMPLE_VALUE_STD_FINAL_TYPE,AQS_PARAMETER_CODE_FINAL,AQS_PARAMETER_NAME_FINAL,ALTERNATE_MDL,MDL_STD_UG_M3,MDL_TYPE,AQS_NULL_DATA_CODE,AQS_QUALIFIER_01,AQS_QUALIFIER_02,AQS_QUALIFIER_03,AQS_QUALIFIER_04,AQS_QUALIFIER_05,AQS_QUALIFIER_06,AQS_QUALIFIER_07,AQS_QUALIFIER_08,AQS_QUALIFIER_09,AQS_QUALIFIER_10,AQS_METHOD_CODE,SAMPLE_COLLECTION_DESC,SAMPLE_ANALYSIS_DESC,SAMPLE_VALUE_FLAG,BELOW_MDL_FLAG,CENSUS_TRACT_ID,CENSUS_TRACT_POPULATION_2010,MONITOR_LATITUDE,MONITOR_LONGITUDE
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,21-Jul-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00035,105,UG/CU METER (LC),3,,0.00035,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,5,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,24-Jul-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,30-Jul-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,25-Sep-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,05-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00035,105,UG/CU METER (LC),3,,0.00035,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,22-Sep-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,11-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,5,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,14-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0049,105,UG/CU METER (LC),3,,0.0049,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,17-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,23-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00092,105,UG/CU METER (LC),3,,0.00092,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,5,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,26-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00557,105,UG/CU METER (LC),3,,0.00557,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,29-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00455,105,UG/CU METER (LC),3,,0.00455,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,01-Sep-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AF,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,04-Sep-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AF,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,10-Sep-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00054,105,UG/CU METER (LC),3,,0.00054,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,13-Sep-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,16-Sep-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AF,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,05-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,3,02-Aug-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00198,105,UG/CU METER (LC),3,,0.00198,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,13-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,23-Apr-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,26-Apr-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0127,105,UG/CU METER (LC),3,,0.0127,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,02-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00035,105,UG/CU METER (LC),3,,0.00035,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,05-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0156,105,UG/CU METER (LC),3,,0.0156,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,08-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00261,105,UG/CU METER (LC),3,,0.00261,L,88110,Cadmium (PM2.5),,0.009,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,11-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,14-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,20-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00082,105,UG/CU METER (LC),3,,0.00082,L,88110,Cadmium (PM2.5),,0.014,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,23-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0154,105,UG/CU METER (LC),3,,0.0154,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,26-May-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00047,105,UG/CU METER (LC),3,,0.00047,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,01-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00233,105,UG/CU METER (LC),3,,0.00233,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,5,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2001,4,30-Dec-01,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0026,105,UG/CU METER (LC),3,,0.0026,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,07-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0026,105,UG/CU METER (LC),3,,0.0026,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,5,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,14-Apr-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0098,105,UG/CU METER (LC),3,,0.0098,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,16-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AF,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,19-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,22-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,25-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,01-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AF,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,04-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,07-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,10-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AN,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,13-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AH,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,16-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AH,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,19-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AH,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,3,25-Jul-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AH,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,04-Jun-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,5,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,03-Mar-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,X,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,08-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AF,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,14-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.0021,105,UG/CU METER (LC),3,,0.0021,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,5,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,17-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00536,105,UG/CU METER (LC),3,,0.00536,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,20-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,23-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,26-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,,105,UG/CU METER (LC),3,,,L,88110,Cadmium (PM2.5),,0.0089,MIN_OF_ALT_MDL,AS,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,29-Jan-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,01-Feb-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00222,105,UG/CU METER (LC),3,,0.00222,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,07-Feb-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,X,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,10-Feb-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00419,105,UG/CU METER (LC),3,,0.00419,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,13-Feb-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,16-Feb-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,20-Apr-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,28-Feb-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,2,17-Apr-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,06-Mar-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00314,105,UG/CU METER (LC),3,,0.00314,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,09-Mar-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00904,105,UG/CU METER (LC),3,,0.00904,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,X,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,12-Mar-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0.00245,105,UG/CU METER (LC),3,,0.00245,L,88110,Cadmium (PM2.5),,0.0089,ENTITY_ENTERED,,,,,,,,,CF-N,,,811,Met One SASS Teflon,Energy dispersive XRF,,Y,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,15-Mar-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,21-Mar-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.01,ENTITY_ENTERED,,X,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
NJ,340273001,5,PM2.5 SPECIATION NETWORK,2002,1,24-Mar-02,00:00,88110,Cadmium (PM2.5),AQS_20171121,24 HOURS,0,105,UG/CU METER (LC),3,,0,L,88110,Cadmium (PM2.5),,0.013,ENTITY_ENTERED,,,,,,,,,,,,811,Met One SASS Teflon,Energy dispersive XRF,ND,,34027045901,1649,40.787628,-74.676301
